,rouge-1n,number of Unique sentences,title,source
12429,0.1736972661314799,1,a-tale-of-two-cities-book-3-chapter-12-source-stable-31,thebestnotes
12430,0.17042522978902405,1,a-tale-of-two-cities-book-3-chapter-12-source-stable-11,thebestnotes
12431,0.10526315357340738,1,a-tale-of-two-cities-book-3-chapter-12-source-stable-29,thebestnotes
12432,0.30199429764190233,1,a-tale-of-two-cities-book-3-chapter-12-source-stable-21,thebestnotes
12433,0.1489655131581642,1,a-tale-of-two-cities-book-3-chapter-12-source-stable-24,thebestnotes
12434,0.3449197813125197,1,a-tale-of-two-cities-book-3-chapter-12-source-stable-30,thebestnotes
12435,0.13752913256654786,1,a-tale-of-two-cities-book-3-chapter-12-source-stable-17,thebestnotes
12436,0.1052631529085875,1,a-tale-of-two-cities-book-3-chapter-12-source-stable-2,thebestnotes
12437,0.16494667562385737,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-0,thebestnotes
12438,0.12499999625000012,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-39,thebestnotes
12439,0.22034831558032766,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-11,thebestnotes
12440,0.12148358168024448,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-12,thebestnotes
12441,0.16590751753309255,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-3,thebestnotes
12442,0.3870967694484912,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-5,thebestnotes
12443,0.33333332861111126,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-21,thebestnotes
12444,0.1077777729472225,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-16,thebestnotes
12445,0.07410714098224255,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-35,thebestnotes
12446,0.16084655604215892,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-15,thebestnotes
12447,0.35759897353098824,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-20,thebestnotes
12448,0.11764705522491362,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-10,thebestnotes
12449,0.07692307298816588,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-23,thebestnotes
12450,0.19512194657941712,1,a-tale-of-two-cities-book-3-chapter-13-source-stable-24,thebestnotes
12451,0.30952380486536285,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-0,thebestnotes
12452,0.16060605561946756,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-12,thebestnotes
12453,0.15724754960461282,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-8,thebestnotes
12454,0.20050124820082804,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-10,thebestnotes
12455,0.18181817747933895,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-9,thebestnotes
12456,0.26478129249150895,2,a-tale-of-two-cities-book-3-chapter-14-source-stable-14,thebestnotes
12457,0.2990740693768519,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-19,thebestnotes
12458,0.12794612385626766,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-24,thebestnotes
12459,0.27300648763140706,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-22,thebestnotes
12460,0.16300365929396618,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-23,thebestnotes
12461,0.15432841137958647,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-29,thebestnotes
12462,0.2504347779228432,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-27,thebestnotes
12463,0.285714280739796,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-26,thebestnotes
12464,0.3039894838573671,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-30,thebestnotes
12465,0.03999999760000014,1,a-tale-of-two-cities-book-3-chapter-14-source-stable-33,thebestnotes
12466,0.18805071333342013,1,a-tale-of-two-cities-book-3-chapter-15-source-stable-1,thebestnotes
12467,0.15316067472086142,1,a-tale-of-two-cities-book-3-chapter-15-source-stable-4,thebestnotes
12468,0.1933126005384946,1,a-tale-of-two-cities-book-3-chapter-15-source-stable-9,thebestnotes
12469,0.2545093627721913,1,a-tale-of-two-cities-book-3-chapter-15-source-stable-8,thebestnotes
12470,0.2381377469575737,1,a-tale-of-two-cities-book-3-chapter-15-source-stable-12,thebestnotes
12471,0.2077532740108884,2,a-tale-of-two-cities-book-3-chapter-15-source-stable-14,thebestnotes
12472,0.18961201021003665,1,a-tale-of-two-cities-book-3-chapter-15-source-stable-10,thebestnotes
12473,0.17777777527901237,1,the-house-of-mirth-book-1-chapter-1-source-stable-0,shmoop
12474,0.1290322563995838,1,the-house-of-mirth-book-1-chapter-1-source-stable-30,shmoop
12475,0.13381122561226683,1,the-house-of-mirth-book-1-chapter-1-source-stable-2,shmoop
12476,0.45714285224489803,1,the-house-of-mirth-book-1-chapter-1-source-stable-4,shmoop
12477,0.1203619863190273,1,the-house-of-mirth-book-1-chapter-1-source-stable-24,shmoop
12478,0.16216215745799867,1,the-house-of-mirth-book-1-chapter-1-source-stable-13,shmoop
12479,0.16919191488623622,2,the-house-of-mirth-book-1-chapter-1-source-stable-18,shmoop
12480,0.17543859150507862,1,the-house-of-mirth-book-1-chapter-1-source-stable-15,shmoop
12481,0.15698801310300708,2,the-house-of-mirth-book-1-chapter-1-source-stable-20,shmoop
12482,0.21630093570031755,1,the-house-of-mirth-book-1-chapter-1-source-stable-28,shmoop
12483,0.1714285664326532,1,the-house-of-mirth-book-1-chapter-1-source-stable-21,shmoop
12484,0.35294117151864673,1,the-house-of-mirth-book-1-chapter-1-source-stable-40,shmoop
12485,0.39999999520000007,1,the-house-of-mirth-book-1-chapter-1-source-stable-41,shmoop
12486,0.34285713789387756,1,the-house-of-mirth-book-1-chapter-1-source-stable-36,shmoop
12487,0.14211617274252739,2,the-house-of-mirth-book-1-chapter-2-source-stable-1,shmoop
12488,0.16666666291666676,1,the-house-of-mirth-book-1-chapter-2-source-stable-7,shmoop
12489,0.2785829258784207,1,the-house-of-mirth-book-1-chapter-2-source-stable-2,shmoop
12490,0.15347825728913903,1,the-house-of-mirth-book-1-chapter-2-source-stable-4,shmoop
12491,0.23809523314058967,1,the-house-of-mirth-book-1-chapter-2-source-stable-18,shmoop
12492,0.07731092107619532,2,the-house-of-mirth-book-1-chapter-2-source-stable-14,shmoop
12493,0.19306183519229073,1,the-house-of-mirth-book-1-chapter-2-source-stable-15,shmoop
12494,0.26190475752976194,1,the-house-of-mirth-book-1-chapter-2-source-stable-21,shmoop
12495,0.1025640979618674,1,the-house-of-mirth-book-1-chapter-2-source-stable-17,shmoop
12496,0.2857142808163266,1,the-house-of-mirth-book-1-chapter-2-source-stable-20,shmoop
12497,0.2804232757044876,1,the-house-of-mirth-book-1-chapter-3-source-stable-0,shmoop
12498,0.15757575300525728,2,the-house-of-mirth-book-1-chapter-3-source-stable-25,shmoop
12499,0.2339451005878828,3,the-house-of-mirth-book-1-chapter-3-source-stable-14,shmoop
12500,0.28433313992121473,1,the-house-of-mirth-book-1-chapter-3-source-stable-35,shmoop
12501,0.1371473306266462,1,the-house-of-mirth-book-1-chapter-3-source-stable-1,shmoop
12502,0.24061623053394193,1,the-house-of-mirth-book-1-chapter-3-source-stable-5,shmoop
12503,0.1724137886979787,1,the-house-of-mirth-book-1-chapter-3-source-stable-6,shmoop
12504,0.02499999876250006,1,the-house-of-mirth-book-1-chapter-3-source-stable-11,shmoop
12505,0.1403661676724926,1,the-house-of-mirth-book-1-chapter-3-source-stable-13,shmoop
12506,0.11818766290806437,1,the-house-of-mirth-book-1-chapter-3-source-stable-21,shmoop
12507,0.29166666166666677,1,the-house-of-mirth-book-1-chapter-3-source-stable-16,shmoop
12508,0.2068965470154579,1,the-house-of-mirth-book-1-chapter-3-source-stable-24,shmoop
12509,0.05405404905770682,1,the-house-of-mirth-book-1-chapter-3-source-stable-30,shmoop
12510,0.1739130387145559,1,the-house-of-mirth-book-1-chapter-3-source-stable-26,shmoop
12511,0.285714281122449,1,the-house-of-mirth-book-1-chapter-4-source-stable-0,shmoop
12512,0.2564102516765287,1,the-house-of-mirth-book-1-chapter-4-source-stable-6,shmoop
12513,0.11065802568921004,1,the-house-of-mirth-book-1-chapter-4-source-stable-15,shmoop
12514,0.1425925878232513,1,the-house-of-mirth-book-1-chapter-4-source-stable-30,shmoop
12515,0.0,1,the-house-of-mirth-book-1-chapter-4-source-stable-10,shmoop
12516,0.22857142377142864,1,the-house-of-mirth-book-1-chapter-4-source-stable-29,shmoop
12517,0.17142856646530627,1,the-house-of-mirth-book-1-chapter-4-source-stable-31,shmoop
12518,0.10400275697799051,1,the-house-of-mirth-book-1-chapter-5-source-stable-0,shmoop
12519,0.16245903844011347,1,the-house-of-mirth-book-1-chapter-5-source-stable-5,shmoop
12520,0.10829374775215814,1,the-house-of-mirth-book-1-chapter-5-source-stable-20,shmoop
12521,0.30952380539541446,1,the-house-of-mirth-book-1-chapter-5-source-stable-3,shmoop
12522,0.0833333295833335,1,the-house-of-mirth-book-1-chapter-5-source-stable-19,shmoop
12523,0.02499999755625024,1,the-house-of-mirth-book-1-chapter-5-source-stable-26,shmoop
12524,0.10597825639061413,2,the-house-of-mirth-book-1-chapter-6-source-stable-8,shmoop
12525,0.12356095916496057,2,the-house-of-mirth-book-1-chapter-6-source-stable-17,shmoop
12526,0.2647384773064513,3,the-house-of-mirth-book-1-chapter-6-source-stable-25,shmoop
12527,0.24764298685764252,1,the-house-of-mirth-book-1-chapter-6-source-stable-4,shmoop
12528,0.4076923027173078,2,the-house-of-mirth-book-1-chapter-6-source-stable-16,shmoop
12529,0.285714281128118,2,the-house-of-mirth-book-1-chapter-6-source-stable-28,shmoop
12530,0.15722865230764152,2,the-house-of-mirth-book-1-chapter-6-source-stable-26,shmoop
12531,0.2604166617751737,1,the-house-of-mirth-book-1-chapter-6-source-stable-7,shmoop
12532,0.16666666170138905,1,the-house-of-mirth-book-1-chapter-6-source-stable-10,shmoop
12533,0.09481915464871044,1,the-house-of-mirth-book-1-chapter-6-source-stable-14,shmoop
12534,0.17889822139837333,1,the-house-of-mirth-book-1-chapter-7-source-stable-20,shmoop
12535,0.066666661866667,1,the-house-of-mirth-book-1-chapter-7-source-stable-5,shmoop
12536,0.15833332890277793,1,the-house-of-mirth-book-1-chapter-7-source-stable-8,shmoop
12537,0.15274254694078976,2,the-house-of-mirth-book-1-chapter-10-source-stable-14,shmoop
12538,0.15127005922630127,3,the-house-of-mirth-book-1-chapter-10-source-stable-2,shmoop
12539,0.1333333284222224,1,the-house-of-mirth-book-1-chapter-10-source-stable-4,shmoop
12540,0.062499995000000405,1,the-house-of-mirth-book-1-chapter-10-source-stable-7,shmoop
12541,0.2807017495721761,1,the-house-of-mirth-book-1-chapter-10-source-stable-5,shmoop
12542,0.31249999595703126,1,the-house-of-mirth-book-1-chapter-10-source-stable-9,shmoop
12543,0.17635658444523328,1,the-house-of-mirth-book-1-chapter-10-source-stable-12,shmoop
12544,0.29629032261889376,2,the-house-of-mirth-book-1-chapter-13-source-stable-0,shmoop
12545,0.13609768722933013,2,the-house-of-mirth-book-1-chapter-13-source-stable-1,shmoop
12546,0.22713767634933138,1,the-house-of-mirth-book-1-chapter-13-source-stable-11,shmoop
12547,0.035087714299785265,1,the-house-of-mirth-book-1-chapter-13-source-stable-15,shmoop
12548,0.24390243426531835,1,the-house-of-mirth-book-1-chapter-13-source-stable-20,shmoop
12549,0.30303029807162535,1,the-house-of-mirth-book-1-chapter-13-source-stable-29,shmoop
12550,0.16931637045429457,2,the-house-of-mirth-book-1-chapter-14-source-stable-7,shmoop
12551,0.2624745470534917,5,the-house-of-mirth-book-1-chapter-14-source-stable-38,shmoop
12552,0.18920216728745215,2,the-house-of-mirth-book-1-chapter-14-source-stable-16,shmoop
12553,0.3170731657584771,1,the-house-of-mirth-book-1-chapter-14-source-stable-57,shmoop
12554,0.10526315295013873,1,the-house-of-mirth-book-1-chapter-14-source-stable-5,shmoop
12555,0.14285713826530627,1,the-house-of-mirth-book-1-chapter-14-source-stable-15,shmoop
12556,0.26315788979224386,1,the-house-of-mirth-book-1-chapter-14-source-stable-37,shmoop
12557,0.2857142807256236,1,the-house-of-mirth-book-1-chapter-14-source-stable-32,shmoop
12558,0.15177304511443102,1,the-house-of-mirth-book-1-chapter-14-source-stable-26,shmoop
12559,0.18181817693296617,1,the-house-of-mirth-book-1-chapter-14-source-stable-24,shmoop
12560,0.17647058325259532,1,the-house-of-mirth-book-1-chapter-14-source-stable-53,shmoop
12561,0.23076922650887582,1,the-house-of-mirth-book-1-chapter-14-source-stable-46,shmoop
12562,0.09999999501250025,1,the-house-of-mirth-book-1-chapter-14-source-stable-59,shmoop
12563,0.18823528991833918,1,the-house-of-mirth-book-1-chapter-15-source-stable-0,shmoop
12564,0.0,1,the-house-of-mirth-book-1-chapter-15-source-stable-3,shmoop
12565,0.20791360477388257,2,the-house-of-mirth-book-1-chapter-15-source-stable-12,shmoop
12566,0.5217391255198489,1,the-house-of-mirth-book-1-chapter-15-source-stable-6,shmoop
12567,0.266666661688889,1,the-house-of-mirth-book-1-chapter-15-source-stable-9,shmoop
12568,0.19372741708043603,1,the-house-of-mirth-book-1-chapter-15-source-stable-31,shmoop
12569,0.09446639958984535,1,the-house-of-mirth-book-1-chapter-15-source-stable-35,shmoop
12570,0.2564102516765287,1,the-house-of-mirth-book-1-chapter-15-source-stable-25,shmoop
12571,0.2662790649332106,1,the-house-of-mirth-book-1-chapter-15-source-stable-37,shmoop
12572,0.5624999950195313,1,the-house-of-mirth-book-1-chapter-15-source-stable-36,shmoop
12573,0.31851851403347053,2,the-house-of-mirth-book-2-chapter-1-source-stable-0,shmoop
12574,0.1666666616666668,1,the-house-of-mirth-book-2-chapter-1-source-stable-7,shmoop
12575,0.16993330502585993,1,the-house-of-mirth-book-2-chapter-1-source-stable-12,shmoop
12576,0.03869047396488817,1,the-house-of-mirth-book-2-chapter-1-source-stable-13,shmoop
12577,0.2692307642381657,1,the-house-of-mirth-book-2-chapter-1-source-stable-14,shmoop
12578,0.11010557644633169,1,the-house-of-mirth-book-2-chapter-1-source-stable-15,shmoop
12579,0.058823524480969266,1,the-house-of-mirth-book-2-chapter-1-source-stable-16,shmoop
12580,0.22188074621703222,2,the-house-of-mirth-book-2-chapter-2-source-stable-4,shmoop
12581,0.17532705034476578,1,the-house-of-mirth-book-2-chapter-2-source-stable-36,shmoop
12582,0.19029098292627772,1,the-house-of-mirth-book-2-chapter-2-source-stable-12,shmoop
12583,0.07142856924744904,1,the-house-of-mirth-book-2-chapter-2-source-stable-35,shmoop
12584,0.16839079972819998,1,the-house-of-mirth-book-2-chapter-2-source-stable-27,shmoop
12585,0.15912196444542256,1,the-house-of-mirth-book-2-chapter-3-source-stable-2,shmoop
12586,0.2197162698635639,1,the-house-of-mirth-book-2-chapter-3-source-stable-6,shmoop
12587,0.3333333283333334,1,the-house-of-mirth-book-2-chapter-3-source-stable-4,shmoop
12588,0.1739130387145559,1,the-house-of-mirth-book-2-chapter-3-source-stable-16,shmoop
12589,0.2524251758509485,2,the-house-of-mirth-book-2-chapter-4-source-stable-20,shmoop
12590,0.20683760200043844,1,the-house-of-mirth-book-2-chapter-4-source-stable-2,shmoop
12591,0.22569529665455743,2,the-house-of-mirth-book-2-chapter-4-source-stable-28,shmoop
12592,0.2018274240107519,2,the-house-of-mirth-book-2-chapter-4-source-stable-25,shmoop
12593,0.04347825875236305,1,the-house-of-mirth-book-2-chapter-4-source-stable-13,shmoop
12594,0.24823528933791011,1,the-house-of-mirth-book-2-chapter-4-source-stable-29,shmoop
12595,0.1025640975936886,1,the-house-of-mirth-book-2-chapter-4-source-stable-26,shmoop
12596,0.24466508057312925,2,the-house-of-mirth-book-2-chapter-5-source-stable-7,shmoop
12597,0.14999999511250017,1,the-house-of-mirth-book-2-chapter-5-source-stable-6,shmoop
12598,0.1266968278102416,1,the-house-of-mirth-book-2-chapter-5-source-stable-2,shmoop
12599,0.14461579644106498,2,the-house-of-mirth-book-2-chapter-5-source-stable-16,shmoop
12600,0.17817459838643407,1,the-house-of-mirth-book-2-chapter-5-source-stable-18,shmoop
12601,0.24242423764921955,1,the-house-of-mirth-book-2-chapter-6-source-stable-0,shmoop
12602,0.0910714241604674,1,the-house-of-mirth-book-2-chapter-6-source-stable-3,shmoop
12603,0.1538461499112427,1,the-house-of-mirth-book-2-chapter-6-source-stable-11,shmoop
12604,0.06859409948435873,1,the-house-of-mirth-book-2-chapter-6-source-stable-12,shmoop
12605,0.29542483295751854,2,the-house-of-mirth-book-2-chapter-11-source-stable-0,shmoop
12606,0.09687499763457036,1,the-house-of-mirth-book-2-chapter-11-source-stable-19,shmoop
12607,0.3045976963461057,1,the-house-of-mirth-book-2-chapter-11-source-stable-6,shmoop
12608,0.2810457466417031,1,the-house-of-mirth-book-2-chapter-11-source-stable-9,shmoop
12609,0.3684210476454294,1,the-house-of-mirth-book-2-chapter-11-source-stable-7,shmoop
12610,0.2312830638590516,1,the-house-of-mirth-book-2-chapter-11-source-stable-8,shmoop
12611,0.2026551179793791,2,the-house-of-mirth-book-2-chapter-11-source-stable-16,shmoop
12612,0.22857142390204094,1,the-house-of-mirth-book-2-chapter-11-source-stable-14,shmoop
12613,0.2647058773702423,1,the-house-of-mirth-book-2-chapter-11-source-stable-18,shmoop
12614,0.23849205874000914,2,the-house-of-mirth-book-2-chapter-12-source-stable-0,shmoop
12615,0.15540406102896917,1,the-house-of-mirth-book-2-chapter-12-source-stable-6,shmoop
12616,0.15811711442594348,1,the-house-of-mirth-book-2-chapter-12-source-stable-13,shmoop
12617,0.07407406990397829,1,the-house-of-mirth-book-2-chapter-12-source-stable-11,shmoop
12618,0.19642856670209763,2,the-house-of-mirth-book-2-chapter-12-source-stable-15,shmoop
12619,0.16111110622184516,1,the-house-of-mirth-book-2-chapter-13-source-stable-0,shmoop
12620,0.29462365098183607,1,the-house-of-mirth-book-2-chapter-13-source-stable-1,shmoop
12621,0.2777777727777779,1,the-house-of-mirth-book-2-chapter-13-source-stable-3,shmoop
12622,0.24812241535952667,1,the-house-of-mirth-book-2-chapter-13-source-stable-14,shmoop
12623,0.12566431486822804,1,the-house-of-mirth-book-2-chapter-13-source-stable-19,shmoop
12624,0.24242423746556482,1,the-house-of-mirth-book-2-chapter-13-source-stable-21,shmoop
12625,0.0,1,the-house-of-mirth-book-2-chapter-13-source-stable-28,shmoop
12626,0.1921568577648598,1,the-house-of-mirth-book-2-chapter-14-source-stable-2,shmoop
12627,0.09508881425038435,1,the-house-of-mirth-book-2-chapter-14-source-stable-3,shmoop
12628,0.17127841642332986,1,the-house-of-mirth-book-2-chapter-14-source-stable-7,shmoop
12629,0.15999999520000013,1,the-house-of-mirth-book-2-chapter-14-source-stable-9,shmoop
12630,0.1478699998886839,1,the-house-of-mirth-book-2-chapter-14-source-stable-12,shmoop
12631,0.24646464166170806,2,the-house-of-mirth-book-2-chapter-14-source-stable-13,shmoop
12632,0.35555555055802474,1,the-house-of-mirth-book-1-chapter-1-source-stable-0,cliffnotes
12633,0.19354838214360054,1,the-house-of-mirth-book-1-chapter-1-source-stable-2,cliffnotes
12634,0.45714285224489803,1,the-house-of-mirth-book-1-chapter-1-source-stable-4,cliffnotes
12635,0.23827160002551453,1,the-house-of-mirth-book-1-chapter-1-source-stable-41,cliffnotes
12636,0.16216215745799867,1,the-house-of-mirth-book-1-chapter-1-source-stable-13,cliffnotes
12637,0.11336031961841715,1,the-house-of-mirth-book-1-chapter-1-source-stable-15,cliffnotes
12638,0.2608401035524123,1,the-house-of-mirth-book-1-chapter-1-source-stable-18,cliffnotes
12639,0.23039215200115348,2,the-house-of-mirth-book-1-chapter-1-source-stable-20,cliffnotes
12640,0.36363635867768596,1,the-house-of-mirth-book-1-chapter-1-source-stable-28,cliffnotes
12641,0.3870967691987514,1,the-house-of-mirth-book-1-chapter-1-source-stable-30,cliffnotes
12642,0.1714285664326532,1,the-house-of-mirth-book-1-chapter-1-source-stable-21,cliffnotes
12643,0.17647058351211087,1,the-house-of-mirth-book-1-chapter-1-source-stable-24,cliffnotes
12644,0.31428570932244904,1,the-house-of-mirth-book-1-chapter-1-source-stable-36,cliffnotes
12645,0.35294117151864673,1,the-house-of-mirth-book-1-chapter-1-source-stable-40,cliffnotes
12646,0.16666666291666676,1,the-house-of-mirth-book-1-chapter-2-source-stable-7,cliffnotes
12647,0.18451749236699744,2,the-house-of-mirth-book-1-chapter-2-source-stable-1,cliffnotes
12648,0.16501609898068412,2,the-house-of-mirth-book-1-chapter-2-source-stable-2,cliffnotes
12649,0.2399999953920001,1,the-house-of-mirth-book-1-chapter-2-source-stable-4,cliffnotes
12650,0.23809523314058967,1,the-house-of-mirth-book-1-chapter-2-source-stable-18,cliffnotes
12651,0.11596638161429298,2,the-house-of-mirth-book-1-chapter-2-source-stable-14,cliffnotes
12652,0.1025640979618674,1,the-house-of-mirth-book-1-chapter-2-source-stable-17,cliffnotes
12653,0.3076923027218935,1,the-house-of-mirth-book-1-chapter-2-source-stable-15,cliffnotes
12654,0.38095237595238096,1,the-house-of-mirth-book-1-chapter-2-source-stable-21,cliffnotes
12655,0.2857142808163266,1,the-house-of-mirth-book-1-chapter-2-source-stable-20,cliffnotes
12656,0.3703703653772291,1,the-house-of-mirth-book-1-chapter-3-source-stable-0,cliffnotes
12657,0.13793102963139137,1,the-house-of-mirth-book-1-chapter-3-source-stable-1,cliffnotes
12658,0.16387959401704133,1,the-house-of-mirth-book-1-chapter-3-source-stable-26,cliffnotes
12659,0.21621621130752386,1,the-house-of-mirth-book-1-chapter-3-source-stable-13,cliffnotes
12660,0.22698102493782485,2,the-house-of-mirth-book-1-chapter-3-source-stable-14,cliffnotes
12661,0.05405404905770682,1,the-house-of-mirth-book-1-chapter-3-source-stable-30,cliffnotes
12662,0.2380382730156705,1,the-house-of-mirth-book-1-chapter-3-source-stable-5,cliffnotes
12663,0.1724137886979787,1,the-house-of-mirth-book-1-chapter-3-source-stable-6,cliffnotes
12664,0.3006410206885801,1,the-house-of-mirth-book-1-chapter-3-source-stable-35,cliffnotes
12665,0.18678160434106236,1,the-house-of-mirth-book-1-chapter-3-source-stable-24,cliffnotes
12666,0.29166666166666677,1,the-house-of-mirth-book-1-chapter-3-source-stable-16,cliffnotes
12667,0.09999999505000023,1,the-house-of-mirth-book-1-chapter-3-source-stable-11,cliffnotes
12668,0.20256409779723877,1,the-house-of-mirth-book-1-chapter-3-source-stable-21,cliffnotes
12669,0.15757575300525728,2,the-house-of-mirth-book-1-chapter-3-source-stable-25,cliffnotes
12670,0.285714281122449,1,the-house-of-mirth-book-1-chapter-4-source-stable-0,cliffnotes
12671,0.21709401250493107,1,the-house-of-mirth-book-1-chapter-4-source-stable-6,cliffnotes
12672,0.14814814331961607,1,the-house-of-mirth-book-1-chapter-4-source-stable-15,cliffnotes
12673,0.22857142377142864,1,the-house-of-mirth-book-1-chapter-4-source-stable-29,cliffnotes
12674,0.0,1,the-house-of-mirth-book-1-chapter-4-source-stable-10,cliffnotes
12675,0.24999999545000007,1,the-house-of-mirth-book-1-chapter-4-source-stable-30,cliffnotes
12676,0.1369963320163482,1,the-house-of-mirth-book-1-chapter-4-source-stable-31,cliffnotes
12677,0.23333332911604948,2,the-house-of-mirth-book-1-chapter-5-source-stable-3,cliffnotes
12678,0.1739130384877128,1,the-house-of-mirth-book-1-chapter-5-source-stable-0,cliffnotes
12679,0.0833333295833335,1,the-house-of-mirth-book-1-chapter-5-source-stable-19,cliffnotes
12680,0.13333332835555575,1,the-house-of-mirth-book-1-chapter-5-source-stable-20,cliffnotes
12681,0.26086956030245756,1,the-house-of-mirth-book-1-chapter-5-source-stable-5,cliffnotes
12682,0.04999999511250048,1,the-house-of-mirth-book-1-chapter-5-source-stable-26,cliffnotes
12683,0.17761566983118127,1,the-house-of-mirth-book-1-chapter-6-source-stable-4,cliffnotes
12684,0.12903225331945908,1,the-house-of-mirth-book-1-chapter-6-source-stable-14,cliffnotes
12685,0.24105546368840047,2,the-house-of-mirth-book-1-chapter-6-source-stable-7,cliffnotes
12686,0.11513157443280944,1,the-house-of-mirth-book-1-chapter-6-source-stable-8,cliffnotes
12687,0.16666666170138905,1,the-house-of-mirth-book-1-chapter-6-source-stable-10,cliffnotes
12688,0.2608710368245015,2,the-house-of-mirth-book-1-chapter-6-source-stable-16,cliffnotes
12689,0.285714281128118,2,the-house-of-mirth-book-1-chapter-6-source-stable-28,cliffnotes
12690,0.18589743100797185,2,the-house-of-mirth-book-1-chapter-6-source-stable-17,cliffnotes
12691,0.24662822327431783,3,the-house-of-mirth-book-1-chapter-6-source-stable-25,cliffnotes
12692,0.1882239332913941,2,the-house-of-mirth-book-1-chapter-6-source-stable-26,cliffnotes
12693,0.22857142426122457,1,the-house-of-mirth-book-1-chapter-7-source-stable-20,cliffnotes
12694,0.066666661866667,1,the-house-of-mirth-book-1-chapter-7-source-stable-5,cliffnotes
12695,0.24999999505000006,1,the-house-of-mirth-book-1-chapter-7-source-stable-8,cliffnotes
12696,0.17804269463185532,3,the-house-of-mirth-book-1-chapter-10-source-stable-2,cliffnotes
12697,0.10833332881180574,1,the-house-of-mirth-book-1-chapter-10-source-stable-4,cliffnotes
12698,0.18604650708491086,1,the-house-of-mirth-book-1-chapter-10-source-stable-12,cliffnotes
12699,0.2807017495721761,1,the-house-of-mirth-book-1-chapter-10-source-stable-5,cliffnotes
12700,0.31249999595703126,1,the-house-of-mirth-book-1-chapter-10-source-stable-9,cliffnotes
12701,0.062499995000000405,1,the-house-of-mirth-book-1-chapter-10-source-stable-7,cliffnotes
12702,0.18571428081632665,1,the-house-of-mirth-book-1-chapter-10-source-stable-14,cliffnotes
12703,0.38224152818799334,2,the-house-of-mirth-book-1-chapter-13-source-stable-0,cliffnotes
12704,0.16931216448020786,2,the-house-of-mirth-book-1-chapter-13-source-stable-1,cliffnotes
12705,0.16665027045576533,1,the-house-of-mirth-book-1-chapter-13-source-stable-20,cliffnotes
12706,0.31999999507200005,1,the-house-of-mirth-book-1-chapter-13-source-stable-11,cliffnotes
12707,0.035087714299785265,1,the-house-of-mirth-book-1-chapter-13-source-stable-15,cliffnotes
12708,0.30303029807162535,1,the-house-of-mirth-book-1-chapter-13-source-stable-29,cliffnotes
12709,0.09999999501250025,1,the-house-of-mirth-book-1-chapter-14-source-stable-59,cliffnotes
12710,0.11287758030286305,2,the-house-of-mirth-book-1-chapter-14-source-stable-7,cliffnotes
12711,0.34146340966091615,1,the-house-of-mirth-book-1-chapter-14-source-stable-57,cliffnotes
12712,0.19040247194629503,1,the-house-of-mirth-book-1-chapter-14-source-stable-37,cliffnotes
12713,0.24269005365449586,2,the-house-of-mirth-book-1-chapter-14-source-stable-16,cliffnotes
12714,0.10526315295013873,1,the-house-of-mirth-book-1-chapter-14-source-stable-5,cliffnotes
12715,0.14285713826530627,1,the-house-of-mirth-book-1-chapter-14-source-stable-15,cliffnotes
12716,0.30492063006582415,4,the-house-of-mirth-book-1-chapter-14-source-stable-38,cliffnotes
12717,0.18181817693296617,1,the-house-of-mirth-book-1-chapter-14-source-stable-24,cliffnotes
12718,0.17021276133997296,1,the-house-of-mirth-book-1-chapter-14-source-stable-26,cliffnotes
12719,0.2857142807256236,1,the-house-of-mirth-book-1-chapter-14-source-stable-32,cliffnotes
12720,0.17647058325259532,1,the-house-of-mirth-book-1-chapter-14-source-stable-53,cliffnotes
12721,0.23076922650887582,1,the-house-of-mirth-book-1-chapter-14-source-stable-46,cliffnotes
12722,0.1999999952000001,1,the-house-of-mirth-book-1-chapter-15-source-stable-0,cliffnotes
12723,0.0,1,the-house-of-mirth-book-1-chapter-15-source-stable-3,cliffnotes
12724,0.1666666616888891,1,the-house-of-mirth-book-1-chapter-15-source-stable-9,cliffnotes
